MeetID,Name,Sex,Division,BodyweightKg,WeightClassKg,WeightClass,BestSquatKg,BestBenchKg,BestDeadliftKg,TotalKg,Place,Wilks
7021,Nick King,Male,R-O,90,93,5: 93kg,240,147.5,290,677.5,31,432.51
7021,Steven McPherson,Male,R-O,92.6,93,5: 93kg,242.5,137.5,297.5,677.5,32,426.47
7021,Matthew Willette,Male,R-O,92.8,93,5: 93kg,245,160,272.5,677.5,33,426.03
7021,Blaine Wilson,Male,R-O,84.4,93,5: 93kg,257.5,182.5,235,675,34,446.18
7021,Nic Steffl,Male,R-O,91.1,93,5: 93kg,247.5,137.5,287.5,672.5,35,426.71
7021,Michael Klunder,Male,R-O,91.7,93,5: 93kg,232.5,160,280,672.5,36,425.33
7021,Andre Walkine,Male,R-O,91.8,93,5: 93kg,235,165,272.5,672.5,37,425.11
7021,Julian Hooks,Male,R-O,92.5,93,5: 93kg,240,165,265,670,38,421.97
7021,Zachery McBey,Male,R-O,93,93,5: 93kg,232.5,172.5,265,670,39,420.89
7021,Marcus Bell,Male,R-O,86.7,93,5: 93kg,237.5,167.5,262.5,667.5,40,434.62
7021,Saul Vasquez,Male,R-O,88.3,93,5: 93kg,240,160,267.5,667.5,41,430.36
7021,Auston Wallace,Male,R-O,91.6,93,5: 93kg,250,140,277.5,667.5,42,422.4
7021,Mark Bruno,Male,R-O,90.1,93,5: 93kg,220,142.5,302.5,665,43,424.29
7021,Elliott White,Male,R-O,90.8,93,5: 93kg,237.5,157.5,267.5,662.5,44,421.05
7021,Adam Curk,Male,R-O,87.1,93,5: 93kg,230,155,272.5,657.5,45,427.03
7021,Steven Sala,Male,R-O,92.6,93,5: 93kg,267.5,165,225,657.5,46,413.88
7021,Eric Duggan,Male,R-O,93,93,5: 93kg,217.5,170,270,657.5,47,413.03
7021,Ronnie Green,Male,R-O,91.4,93,5: 93kg,245,157.5,252.5,655,48,414.93
7021,Christopher Aydin,Male,R-O,92.2,93,5: 93kg,237.5,165,252.5,655,49,413.17
7021,Kalil Zaky,Male,R-O,93,93,5: 93kg,207.5,165,282.5,655,50,411.46
7021,Jason Kaplan,Male,R-O,91,93,5: 93kg,242.5,160,250,652.5,51,414.24
7021,Tyler Tan,Male,R-O,91.3,93,5: 93kg,240,150,262.5,652.5,52,413.57
7021,Harry Lightsey,Male,R-O,92,93,5: 93kg,247.5,155,250,652.5,53,412.03
7021,Jeremy Cox,Male,R-O,92.9,93,5: 93kg,217.5,162.5,270,650,54,408.53
7021,Markus Stover,Male,R-O,92.1,93,5: 93kg,225,142.5,280,647.5,55,408.65
7021,Adam Martinez,Male,R-O,92.2,93,5: 93kg,245,157.5,245,647.5,56,408.44
7021,Richard Lagdon,Male,R-O,92.7,93,5: 93kg,237.5,160,247.5,645,57,405.81
7021,Michael Parrott,Male,R-O,86.7,93,5: 93kg,240,150,252.5,642.5,58,418.34
7021,Daniel Alkon,Male,R-O,92.1,93,5: 93kg,245,145,252.5,642.5,59,405.5
7021,Thomas Haifley,Male,R-O,92.2,93,5: 93kg,207.5,160,275,642.5,60,405.29
7021,Eric Davis,Male,R-O,92.1,93,5: 93kg,197.5,152.5,287.5,637.5,61,402.34
7021,Kyle Planchon,Male,R-O,92.6,93,5: 93kg,242.5,132.5,262.5,637.5,62,401.29
7021,Vincent Victorero,Male,R-O,92.8,93,5: 93kg,222.5,172.5,242.5,637.5,63,400.88
7021,Tyler Carlton,Male,R-O,91.5,93,5: 93kg,232.5,150,252.5,635,64,402.04
7021,Brendan Taylor,Male,R-O,91.7,93,5: 93kg,230,140,265,635,65,401.61
7021,Brian Bellitto,Male,R-O,91.4,93,5: 93kg,222.5,167.5,240,630,66,399.09
7021,Michael Sapudar,Male,R-O,90.6,93,5: 93kg,225,145,255,625,67,397.66
7021,Aaron Gauntt,Male,R-O,92,93,5: 93kg,227.5,145,247.5,620,68,391.5
7021,Lu Galvez,Male,R-O,92.6,93,5: 93kg,237.5,140,232.5,610,69,383.98
7021,Joshua Noble,Male,R-O,90.5,93,5: 93kg,242.5,132.5,232.5,607.5,70,386.74
7021,Mark Jones,Male,R-O,92.9,93,5: 93kg,205,165,235,605,71,380.25
7021,Shawn Burke,Male,R-O,91,93,5: 93kg,212.5,135,255,602.5,72,382.5
7021,Alexander Moore,Male,R-O,91.4,93,5: 93kg,222.5,137.5,242.5,602.5,73,381.67
7021,Justin Grensing,Male,R-O,91,93,5: 93kg,210,147.5,237.5,595,74,377.74
7021,Ryan Dagnall,Male,R-O,90.7,93,5: 93kg,200,147.5,245,592.5,75,376.77
7021,Lamarvin Hunley,Male,R-O,92.6,93,5: 93kg,282.5,,,282.5,76,177.83
7021,Daniel Libre,Male,R-O,86.9,93,5: 93kg,255,162.5,,,DQ,
7021,Samuel Bernstein,Male,R-O,91.4,93,5: 93kg,285,180,,,DQ,
7021,Louis Arnold,Male,R-O,91.9,93,5: 93kg,297.5,,,,DQ,
7021,Kristopher Hunt,Male,R-O,92.7,93,5: 93kg,282.5,167.5,,,DQ,
7021,Blaine Wilson,Male,R-T2,84.4,93,5: 93kg,257.5,182.5,235,675,1,446.18
7021,Alex Efird,Male,R-T2,92.5,93,5: 93kg,230,122.5,262.5,615,2,387.33
7021,Logan Morrison,Male,R-T2,93,93,5: 93kg,202.5,120,217.5,540,3,339.22
7021,Michael Luther,Male,R-T2,86.3,93,5: 93kg,187.5,110,205,502.5,4,328.02
7021,Dalton Staller,Male,R-T2,91.3,93,5: 93kg,177.5,117.5,195,490,5,310.57
7021,Will McKenzie,Male,R-T2,89.9,93,5: 93kg,170,110,200,480,6,306.6
7021,Evan Ethridge,Male,R-T2,90.8,93,5: 93kg,177.5,102.5,190,470,7,298.71
7021,Nicholas Gayeski,Male,R-T2,92.5,93,5: 93kg,160,102.5,192.5,455,8,286.56
7021,Ashton Rouska,Male,R-T3,85.3,93,5: 93kg,290,175,327.5,792.5,1,520.69
7021,Luke Graham,Male,R-T3,92.7,93,5: 93kg,272.5,165,300,737.5,2,464
7021,Auston Wallace,Male,R-T3,91.6,93,5: 93kg,250,140,277.5,667.5,3,422.4
7021,James Perra,Male,R-T3,88.3,93,5: 93kg,250,152.5,252.5,655,4,422.3
7021,Rocco Carlino,Male,R-T3,91.8,93,5: 93kg,212.5,142.5,260,615,5,388.76
7021,Tom Kim,Male,R-T3,92.9,93,5: 93kg,215,147.5,252.5,615,6,386.53
7021,Nicolas Lugioyo,Male,R-T3,92.8,93,5: 93kg,225,120,242.5,587.5,7,369.44
7021,David Wiedenkeller,Male,R-T3,89.7,93,5: 93kg,187.5,140,235,562.5,8,359.71
7021,Brandon Boone,Male,R-T3,92.8,93,5: 93kg,200,137.5,217.5,555,9,349
7021,William Fowler,Male,R-T3,87.6,93,5: 93kg,175,137.5,205,517.5,10,335.07
7021,Caleb Anders,Male,R-T3,92.9,93,5: 93kg,182.5,90,215,487.5,11,306.4
7021,Joseph Gardner,Male,R-T3,88,93,5: 93kg,165,110,205,480,12,310.03
7021,Youssef Helmi,Male,R-T3,91.2,93,5: 93kg,157.5,107.5,210,475,13,301.23
7021,Grayson Beasley,Male,R-T3,89.7,93,5: 93kg,212.5,,250,,DQ,
7021,Dawson Windham,Male,R-T3,91.3,93,5: 93kg,232.5,177.5,,,DQ,
7028,Ashton Rouska,Male,R-JR,90.95,93,5: 93kg,305,182.5,352.5,840,1,533.43
7028,Chance Mitchell,Male,R-JR,92.83,93,5: 93kg,277.5,170,325,772.5,2,485.7
7028,Andrew Jones,Male,R-JR,92.68,93,5: 93kg,270,180,295,745,3,468.77
7028,Zackary Sanders,Male,R-JR,92.67,93,5: 93kg,267.5,165,300,732.5,4,460.93
7028,Craig Malkowicz,Male,R-JR,89.31,93,5: 93kg,262.5,155,310,727.5,5,466.27
7028,TJ Knash,Male,R-JR,91.83,93,5: 93kg,272.5,175,262.5,710,6,448.74
7028,Nicholas Arce,Male,R-JR,92.83,93,5: 93kg,270,167.5,272.5,710,7,446.4
7028,Joseph Best,Male,R-JR,92.38,93,5: 93kg,245,167.5,295,707.5,8,445.87
7028,Jonathan Davis,Male,R-JR,92.24,93,5: 93kg,257.5,162.5,277.5,697.5,9,439.89
7028,Daniel Alkon,Male,R-JR,91.52,93,5: 93kg,260,155,280,695,10,439.99
7028,Caleb Harris,Male,R-JR,92.85,93,5: 93kg,272.5,150,267.5,690,11,433.78
7028,Andrew LeMay,Male,R-JR,92.79,93,5: 93kg,232.5,165,287.5,685,12,430.77
7028,Anthony Carpenter,Male,R-JR,92.33,93,5: 93kg,227.5,160,265,652.5,13,411.31
7028,Travis Nguyen,Male,R-JR,90.98,93,5: 93kg,247.5,120,282.5,650,14,412.7
7028,Matt Piscitelli,Male,R-JR,88.62,93,5: 93kg,200,147.5,295,642.5,15,413.46
7028,Connor O'Hanlon,Male,R-JR,91.6,93,5: 93kg,237.5,157.5,240,635,16,401.83
7028,Reginald Auguste,Male,R-JR,92.9,93,5: 93kg,215,162.5,247.5,625,17,392.82
7028,Brady Cable,Male,R-JR,90.85,93,5: 93kg,197.5,145,275,617.5,18,392.35
7028,David Wiedenkeller,Male,R-JR,91.32,93,5: 93kg,210,152.5,255,617.5,19,391.34
7028,Ian Rollman,Male,R-JR,88.43,93,5: 93kg,232.5,142.5,237.5,612.5,20,394.59
7028,Marcus Bell,Male,R-JR,92.1,93,5: 93kg,180,165,267.5,612.5,21,386.56
7028,Chase Yamin,Male,R-JR,92.59,93,5: 93kg,225,127.5,255,607.5,22,382.43
7028,Brandon Boone,Male,R-JR,92.93,93,5: 93kg,217.5,145,227.5,590,23,370.76
7028,Cory Poole,Male,R-JR,92.25,93,5: 93kg,205,150,230,585,24,368.92
7028,Shelby Grosch,Male,R-JR,91.96,93,5: 93kg,202.5,137.5,240,580,25,366.32
7028,Nate Dorfman,Male,R-JR,92.29,93,5: 93kg,210,122.5,237.5,570,26,359.38
7028,Auston Wallace,Male,R-JR,92.92,93,5: 93kg,120,160,165,445,27,279.66
7028,Cyler Anderson,Male,R-JR,90.19,93,5: 93kg,260,150,,,DQ,
7028,Charr Gahagan,Male,R-M1,91.51,93,5: 93kg,255,155,310,720,1,455.84
7028,Dale McLaren,Male,R-M1,92.52,93,5: 93kg,232.5,160,282.5,675,2,425.08
7028,Dean Johnson,Male,R-M1,90.27,93,5: 93kg,255,147.5,242.5,645,3,411.14
7028,Thomas Moviel,Male,R-M1,91.97,93,5: 93kg,225,165,252.5,642.5,4,405.78
7028,Christopher Rousch,Male,R-M1,93,93,5: 93kg,222.5,152.5,257.5,632.5,5,397.33
7028,Alvin Ueunten,Male,R-M1,91.58,93,5: 93kg,217.5,160,250,627.5,6,397.13
7028,Jason Matta,Male,R-M1,92.11,93,5: 93kg,210,165,247.5,622.5,7,392.85
7028,Ty Wagerle,Male,R-M1,91.08,93,5: 93kg,215,137.5,255,607.5,8,385.51
7028,Darren Nemow,Male,R-M1,92.76,93,5: 93kg,230,137.5,235,602.5,9,378.95
7028,Sam Young,Male,R-M1,89.55,93,5: 93kg,202.5,135,250,587.5,10,376.02
7028,Larry McElhinney,Male,R-M1,83.72,93,5: 93kg,172.5,125,205,502.5,11,333.72
7028,David Ricks,Male,R-M2,92.43,93,5: 93kg,292.5,207.5,305,805,1,507.18
7028,Julian Ulvang,Male,R-M2,91.29,93,5: 93kg,220,160,250,630,2,399.33
7028,Mike Burns,Male,R-M2,90.22,93,5: 93kg,190,172.5,230,592.5,3,377.78
7028,Matt Muccigrosso,Male,R-M2,89.14,93,5: 93kg,200,160,230,590,4,378.51
7028,James Plomer,Male,R-M2,89.92,93,5: 93kg,195,122.5,220,537.5,5,343.29
7028,Mark Knowles,Male,R-M2,92.34,93,5: 93kg,200,122.5,215,537.5,6,338.8
7028,Dave Wilke,Male,R-M2,91.82,93,5: 93kg,175,110,217.5,502.5,7,317.61
7028,John LaFlamme,Male,R-M3,90.86,93,5: 93kg,208,112.5,235,555.5,1,352.93
7028,Charles Maloney,Male,R-M3,90.26,93,5: 93kg,155,95,202.5,452.5,2,288.45
7028,Phillip Rosenstern,Male,R-M3,91.94,93,5: 93kg,,102.5,257.5,,DQ,
7028,Thomas Kalen,Male,R-M4,86.09,93,5: 93kg,155,100,165,420,1,274.53
7028,Ashton Rouska,Male,R-O,90.95,93,5: 93kg,305,182.5,352.5,840,1,533.43
7028,LS McClain,Male,R-O,92.83,93,5: 93kg,300,220,320,840,2,528.14
7028,David Ricks,Male,R-O,92.43,93,5: 93kg,292.5,207.5,305,805,3,507.18
7028,Jonathan Cayco,Male,R-O,92.74,93,5: 93kg,265,210,312.5,787.5,4,495.36
7028,Sean Moser,Male,R-O,92.78,93,5: 93kg,282.5,197.5,307.5,787.5,5,495.26
7028,Chance Mitchell,Male,R-O,92.83,93,5: 93kg,277.5,170,325,772.5,6,485.7
7028,Layne Norton,Male,R-O,92.3,93,5: 93kg,285,145,325,755,7,476
7028,Brandon Pitre,Male,R-O,92.42,93,5: 93kg,262.5,195,295,752.5,8,474.13
7028,Matthew Treherne,Male,R-O,91.38,93,5: 93kg,270,165,312.5,747.5,9,473.58
7028,Andre' Easter II,Male,R-O,90.9,93,5: 93kg,265,197.5,282.5,745,10,473.23
7028,Andrew Jones,Male,R-O,92.68,93,5: 93kg,270,180,295,745,11,468.77
7028,Kristopher Hunt,Male,R-O,92.76,93,5: 93kg,285,170,287.5,742.5,12,467
7028,Kalil Zaky,Male,R-O,92.35,93,5: 93kg,242.5,170,320,732.5,13,461.69
7028,Zackary Sanders,Male,R-O,92.67,93,5: 93kg,267.5,165,300,732.5,14,460.93
7028,Michael Walker,Male,R-O,90.6,93,5: 93kg,272.5,157.5,300,730,15,464.47
7028,Mark Harvey,Male,R-O,92.53,93,5: 93kg,282.5,165,280,727.5,16,458.11
7028,Patrick Posten,Male,R-O,92.97,93,5: 93kg,250,177.5,300,727.5,17,457.08
7028,Abiy Ababu,Male,R-O,92.64,93,5: 93kg,255,190,277.5,722.5,18,454.71
7028,Drew Anderson,Male,R-O,93,93,5: 93kg,257.5,180,277.5,715,19,449.16
7028,Dawson Windham,Male,R-O,91.13,93,5: 93kg,245,177.5,290,712.5,20,452.02
7028,Samuel Jansen,Male,R-O,91.5,93,5: 93kg,272.5,160,277.5,710,21,449.53
7028,Louis Kumbalek,Male,R-O,91.09,93,5: 93kg,255,175,270,700,22,444.18
7028,Tim Wermeling,Male,R-O,91.69,93,5: 93kg,257.5,162.5,280,700,23,442.75
7028,Edward Alicdan Jr,Male,R-O,91.87,93,5: 93kg,240,170,287.5,697.5,24,440.75
7028,Daniel Alkon,Male,R-O,91.52,93,5: 93kg,260,155,280,695,25,439.99
7028,Michael Pucci,Male,R-O,91.57,93,5: 93kg,255,187.5,252.5,695,26,439.87
7028,Dominique Stephens,Male,R-O,84.8,93,5: 93kg,242.5,185,265,692.5,27,456.51
7028,Adam Curk,Male,R-O,90.2,93,5: 93kg,250,170,272.5,692.5,28,441.59
7028,Nick Santangelo,Male,R-O,92.44,93,5: 93kg,265,170,255,690,29,434.7
7028,Caleb Harris,Male,R-O,92.85,93,5: 93kg,272.5,150,267.5,690,30,433.78
7028,Andrew Grooms,Male,R-O,92.84,93,5: 93kg,245,170,272.5,687.5,31,432.23
7028,Devin Clark,Male,R-O,91.37,93,5: 93kg,235,177.5,272.5,685,32,434.01
7028,Greg Wunrow,Male,R-O,91.99,93,5: 93kg,255,162.5,267.5,685,33,432.57
7028,Dale McLaren,Male,R-O,92.52,93,5: 93kg,232.5,160,282.5,675,34,425.08
7028,Anthony Bevilacqua,Male,R-O,88.11,93,5: 93kg,250,160,262.5,672.5,35,434.08
7028,Kris Bagnara,Male,R-O,92.94,93,5: 93kg,215,175,275,665,36,417.87
7028,Nathaniel Hancock,Male,R-O,92.74,93,5: 93kg,235,180,245,660,37,415.16
7028,Joseph Milano,Male,R-O,90.08,93,5: 93kg,227.5,145,280,652.5,38,416.36
7028,Brian Bellitto,Male,R-O,91.76,93,5: 93kg,240,170,242.5,652.5,39,412.55
7028,James Moreno,Male,R-O,91.99,93,5: 93kg,227.5,145,280,652.5,40,412.05
7028,Anthony Carpenter,Male,R-O,92.33,93,5: 93kg,227.5,160,265,652.5,41,411.31
7028,Joshua Noble,Male,R-O,92.61,93,5: 93kg,262.5,140,250,652.5,42,410.72
7028,Jeff Spawton,Male,R-O,90.48,93,5: 93kg,235,155,260,650,43,413.84
7028,Justin Ruedrich,Male,R-O,90.13,93,5: 93kg,227.5,145,272.5,645,44,411.46
7028,Robert Barron,Male,R-O,91.66,93,5: 93kg,230,150,265,645,45,408.03
7028,Elliott White,Male,R-O,85.99,93,5: 93kg,230,152.5,260,642.5,46,420.24
7028,Matthew Nelson,Male,R-O,88.95,93,5: 93kg,240,147.5,255,642.5,47,412.65
7028,Ross Buckwalter,Male,R-O,92.84,93,5: 93kg,232.5,130,280,642.5,48,403.94
7028,Robbie Hyde,Male,R-O,92.39,93,5: 93kg,240,142.5,255,637.5,49,401.73
7028,Courtney Jenkins,Male,R-O,89.29,93,5: 93kg,217.5,150,267.5,635,50,407.03
7028,Eric Duggan,Male,R-O,92.9,93,5: 93kg,205,170,260,635,51,399.1
7028,Cody Large,Male,R-O,92.9,93,5: 93kg,220,145,270,635,52,399.1
7028,Colin Blenis,Male,R-O,91.16,93,5: 93kg,245,165,217.5,627.5,53,398.03
7028,Justin Smith,Male,R-O,91.74,93,5: 93kg,222.5,165,237.5,625,54,395.21
7028,Jason Matta,Male,R-O,92.11,93,5: 93kg,210,165,247.5,622.5,55,392.85
7028,William Sandoval,Male,R-O,92.12,93,5: 93kg,220,140,262.5,622.5,56,392.83
7028,Chris Lauer,Male,R-O,91.52,93,5: 93kg,200,162.5,255,617.5,57,390.92
7028,Mike Effner,Male,R-O,91.69,93,5: 93kg,210,172.5,230,612.5,58,387.4
7028,Alex Gourlay,Male,R-O,91.85,93,5: 93kg,210,140,262.5,612.5,59,387.08
7028,Troy Dewitt,Male,R-O,92.24,93,5: 93kg,202.5,142.5,267.5,612.5,60,386.28
7028,Jeff Tirrell,Male,R-O,90.08,93,5: 93kg,215,142.5,252.5,610,61,389.24
7028,Mitchell Wiencek,Male,R-O,90.38,93,5: 93kg,240,142.5,225,607.5,62,387
7028,Ty Wagerle,Male,R-O,91.08,93,5: 93kg,215,137.5,255,607.5,63,385.51
7028,Chase Yamin,Male,R-O,92.59,93,5: 93kg,225,127.5,255,607.5,64,382.43
7028,Zachary Sahraie,Male,R-O,90.31,93,5: 93kg,215,142.5,245,602.5,65,383.96
7028,Charles Le,Male,R-O,91.22,93,5: 93kg,215,132.5,255,602.5,66,382.04
7028,Shane Walters,Male,R-O,88.79,93,5: 93kg,217.5,145,235,597.5,67,384.11
7028,Auston Wallace,Male,R-O,92.92,93,5: 93kg,120,160,165,445,68,279.66
7028,David Woolson,Male,R-O,91.95,93,5: 93kg,282.5,185,,,DQ,
7028,Blake Saunders,Male,R-O,92.5,93,5: 93kg,237.5,,270,,DQ,
7028,Zayne Francis,Male,R-T1,89.81,93,5: 93kg,137.5,80,185,402.5,1,257.23
7028,Michael Berrian,Male,R-T2,87.75,93,5: 93kg,197.5,137.5,240,575,1,371.96
7028,Gavin Bell,Male,R-T2,84.24,93,5: 93kg,207.5,125,237.5,570,2,377.19
7028,Aidan Russell,Male,R-T2,90.95,93,5: 93kg,200,125,,325,3,206.39
7028,Dawson Windham,Male,R-T3,91.13,93,5: 93kg,245,177.5,290,712.5,1,452.02
7028,Chandler Caudill,Male,R-T3,85.66,93,5: 93kg,240,167.5,252.5,660,2,432.61
7028,Justin Nutt,Male,R-T3,89.96,93,5: 93kg,225,117.5,287.5,630,3,402.28
7028,Victor Sandru,Male,R-T3,91.45,93,5: 93kg,215,155,232.5,602.5,4,381.57
7028,Jacob Strong,Male,R-T3,89.87,93,5: 93kg,205,145,230,580,5,370.54
7028,Daniel Chan,Male,R-T3,90.09,93,5: 93kg,205,117.5,245,567.5,6,362.1
7028,Justin Kling,Male,R-T3,91.43,93,5: 93kg,200,115,225,540,7,342.02
7028,Blayne Scallon,Male,R-T3,90.78,93,5: 93kg,200,100,230,530,8,336.88
7028,Stephen Stoudt,Male,R-T3,90.42,93,5: 93kg,175,120,225,520,9,331.18
7028,Jake Mowbray,Male,R-T3,92.92,93,5: 93kg,180,137.5,190,507.5,10,318.94
7015,Zach Sokol,Male,R-T2,102.5,105,6: 105kg,192.5,152.5,200,545,1,328.53
7015,Nathan Barna,Male,R-T3,104.4,105,6: 105kg,245,177.5,275,697.5,1,417.64
7015,Ty Hennen,Male,R-T3,102.8,105,6: 105kg,252.5,140,270,662.5,2,398.92
7015,Joe Allen,Male,R-T3,101.1,105,6: 105kg,235,157.5,250,642.5,3,389.34
7015,Robert Gassert,Male,R-T3,102.6,105,6: 105kg,245,132.5,227.5,605,4,364.56
7015,Elee Johns,Male,R-T3,102.3,105,6: 105kg,227.5,142.5,230,600,5,361.95
7015,Jonathan Ahl,Male,R-T3,102.7,105,6: 105kg,187.5,140,237.5,565,6,340.33
7015,Joseph Frengel,Male,R-T3,96.8,105,6: 105kg,,,235,,DQ,
7015,Benjamin Powers,Male,R-T3,104.1,105,6: 105kg,225,,,,DQ,
7015,Brandon Jeter,Male,R-JR,103.1,105,6: 105kg,285,172.5,282.5,740,1,445.1
7015,Colin Ripley,Male,R-JR,102.7,105,6: 105kg,287.5,160,290,737.5,2,444.24
7015,Jordan Bywater,Male,R-JR,101.5,105,6: 105kg,260,170,282.5,712.5,3,431.1
7015,Joshua Kwasnicka,Male,R-JR,100.2,105,6: 105kg,255,167.5,270,692.5,4,421.11
7015,Daniel Scott,Male,R-JR,104.8,105,6: 105kg,265,150,275,690,5,412.59
7015,Steven Kearney,Male,R-JR,104.2,105,6: 105kg,242.5,170,265,677.5,6,405.94
7015,Adam Carter,Male,R-JR,103.2,105,6: 105kg,237.5,160,277.5,675,7,405.86
7015,Keith Osayande,Male,R-JR,104.9,105,6: 105kg,247.5,142.5,277.5,667.5,8,399
7015,Tyler Fisher,Male,R-JR,100.7,105,6: 105kg,232.5,167.5,250,650,9,394.49
7015,John Battikha,Male,R-JR,103.7,105,6: 105kg,225,155,247.5,627.5,10,376.64
7015,Ryan Connolly,Male,R-JR,100.2,105,6: 105kg,215,135,267.5,617.5,11,375.5
7015,Matthew Bellantoni,Male,R-JR,103.8,105,6: 105kg,220,150,240,610,12,366
7015,George Pena,Male,R-JR,96.9,105,6: 105kg,230,147.5,225,602.5,13,371.51
7015,George Pena,Male,R-JR,96.9,105,6: 105kg,230,147.5,225,602.5,14,371.51
7015,Douglas Pogacnik,Male,R-JR,97.9,105,6: 105kg,227.5,125,245,597.5,15,366.81
7015,Samuel Steffl,Male,R-JR,99.6,105,6: 105kg,235,110,237.5,582.5,16,355.07
7015,Spencer Piasecki,Male,R-JR,101.8,105,6: 105kg,195,142.5,230,567.5,17,342.98
7015,Spencer Piasecki,Male,R-JR,101.8,105,6: 105kg,195,142.5,230,567.5,18,342.98
7015,Travis Hopkins,Male,R-JR,97.1,105,6: 105kg,197.5,130,237.5,565,19,348.07
7015,George Nelson,Male,R-JR,98.1,105,6: 105kg,200,122.5,237.5,560,20,343.5
7015,Rene Maldonado,Male,R-MLO,100.5,105,6: 105kg,245,185,250,680,1,413.02
7015,Thomas Scibelli,Male,R-MLO,103.6,105,6: 105kg,247.5,152.5,272.5,672.5,2,403.79
7015,Andrew DaRonco,Male,R-MLO,100.5,105,6: 105kg,232.5,140,280,652.5,3,396.32
7015,Damian Velez,Male,R-MLO,97.8,105,6: 105kg,200,107.5,255,562.5,4,345.47
7015,Eli Burks,Male,R-O,103.9,105,6: 105kg,295,190,352.5,837.5,1,502.33
7015,Garrett Blevins,Male,R-O,102.7,105,6: 105kg,307.5,217.5,310,835,2,502.97
7015,Bryce Lewis,Male,R-O,101.2,105,6: 105kg,287.5,205,335,827.5,3,501.25
7015,Nick Tylutki,Male,R-O,102.9,105,6: 105kg,312.5,180,325,817.5,4,492.07
7015,Douglas Bowen,Male,R-O,103.9,105,6: 105kg,307.5,187.5,317.5,812.5,5,487.34
7015,William LeBlanc,Male,R-O,104.5,105,6: 105kg,302.5,180,317.5,800,6,478.85
7015,Thomas O'Malley,Male,R-O,103.9,105,6: 105kg,265,170,345,780,7,467.84
7015,Collin Whitney,Male,R-O,102.5,105,6: 105kg,252.5,190,310,752.5,8,453.61
7015,Brandon Jeter,Male,R-O,103.1,105,6: 105kg,285,172.5,282.5,740,9,445.1
7015,Joseph Franzo,Male,R-O,104.8,105,6: 105kg,267.5,192.5,280,740,10,442.49
7015,Colin Ripley,Male,R-O,102.7,105,6: 105kg,287.5,160,290,737.5,11,444.24
7015,Razzaq Manley,Male,R-O,103.8,105,6: 105kg,250,192.5,285,727.5,12,436.51
7015,Isiah Gray,Male,R-O,101.1,105,6: 105kg,267.5,182.5,270,720,13,436.3
7015,Christopher Thacker,Male,R-O,104.9,105,6: 105kg,270,175,275,720,14,430.38
7015,Bob Eucker,Male,R-O,103.1,105,6: 105kg,240,175,297.5,712.5,15,428.56
7015,Alvin Fritz,Male,R-O,104.8,105,6: 105kg,267.5,170,275,712.5,16,426.04
7015,Jeffrey Bigham,Male,R-O,103.2,105,6: 105kg,245,172.5,282.5,700,17,420.89
7015,Nathan Barna,Male,R-O,104.4,105,6: 105kg,245,177.5,275,697.5,18,417.64
7015,Ryan Walsh,Male,R-O,94.3,105,6: 105kg,260,167.5,265,692.5,19,432.21
7015,Dylan Smith,Male,R-O,103.9,105,6: 105kg,237.5,187.5,262.5,687.5,20,412.36
7015,David Squiller,Male,R-O,103.3,105,6: 105kg,235,172.5,275,682.5,21,410.23
7015,Chris Kelly,Male,R-O,95.6,105,6: 105kg,245,180,255,680,22,421.79
7015,Rene Maldonado,Male,R-O,100.5,105,6: 105kg,245,185,250,680,23,413.02
7015,Stephen Brindle,Male,R-O,98.9,105,6: 105kg,235,180,262.5,677.5,24,414.17
7015,Russell Harleston Jr,Male,R-O,103.2,105,6: 105kg,230,160,282.5,672.5,25,404.36
7015,Andrew DaRonco,Male,R-O,100.5,105,6: 105kg,232.5,140,280,652.5,26,396.32
7015,Josef Schaffer,Male,R-O,102.4,105,6: 105kg,222.5,192.5,232.5,647.5,27,390.46
7015,Sean Herbison,Male,R-O,103.2,105,6: 105kg,232.5,132.5,277.5,642.5,28,386.32
7015,Mark Sharp,Male,R-O,104,105,6: 105kg,237.5,150,255,642.5,29,385.24
7015,Andrew Rispoli,Male,R-O,103,105,6: 105kg,210,142.5,287.5,640,30,385.09
7015,Thomas Haifley,Male,R-O,94.9,105,6: 105kg,200,167.5,270,637.5,31,396.73
7015,Mark Houser,Male,R-O,95.6,105,6: 105kg,235,137.5,262.5,635,32,393.87
7015,Horacio Nochetto,Male,R-O,103.9,105,6: 105kg,225,145,260,630,33,377.87
7015,Bryan Schaeffer,Male,R-O,105,105,6: 105kg,225,135,265,625,34,373.47
7015,Kaisheem Muhammad,Male,R-O,98.6,105,6: 105kg,227.5,137.5,255,620,35,379.5
7015,Bradley Michaels,Male,R-O,101.9,105,6: 105kg,232.5,147.5,240,620,36,374.57
7015,Cody Collier,Male,R-O,97.5,105,6: 105kg,217.5,145,252.5,615,37,378.21
7015,Dustin Diedrich,Male,R-O,99.7,105,6: 105kg,237.5,140,235,612.5,38,373.21
7015,Charlie Zamora,Male,R-O,104.4,105,6: 105kg,217.5,132.5,260,610,39,365.25
7015,Vincent Cifani,Male,R-O,102.6,105,6: 105kg,220,130,257.5,607.5,40,366.07
7015,John Mata,Male,R-O,101.4,105,6: 105kg,235,132.5,235,602.5,41,364.68
7015,Michael Pasquariello,Male,R-O,98.2,105,6: 105kg,207.5,130,260,597.5,42,366.34
